,wallet_access_status_Yes,pii_handling_status_Yes,spending_limits,SLOC,LLOC,CLOC,NF,WMC,NL,NLE,NUMPAR,NOS,DIT,NOA,NOD,CBO,NA,NOI,Avg_McCC,Avg_NL,Avg_NLE,Avg_NUMPAR,Avg_NOS,Avg_NOI
prediction-market-assistant14,14.018510196194892,-9.963662536850638,15.872729066606778,-0.4126033910582575,-0.5946833560470369,-0.2837311639279869,-0.0383767115096448,0.1306764110660708,-0.3945012176766047,-0.0255664449841093,0.0395342649503805,-0.1938968713248302,-0.088067208926563,-0.0044610656079124,-0.1082722727456969,-0.0853262675700348,-0.4630252437689172,-0.2057466472258927,0.1119509976086218,0.0687939255914041,0.0582853961206879,-0.2455371110965842,0.0283119502845278,-0.2729145407176623
example_langgraph_reflection_agent14,-13.232329051627174,-10.09236314314751,-16.5075625574227,0.3173750335155023,0.6243573485248022,0.6007173490141556,0.3063398928868077,0.2417451290915477,0.115660995561141,0.0717466294235177,0.4726864694036552,0.3543991856361881,0.103359162200565,0.3178374935209296,0.0453960635763914,-0.005047096467185,0.2790210496813792,0.2119142325918518,0.2655319280358381,0.164564449780728,0.1375495028488431,-0.0542802953946821,0.4684496748041182,0.2726507113462774
what-beats-rock14,-13.232329051627174,-10.09236314314751,-17.055541373070152,-0.0254851513164451,-0.053162887375326,0.4487433045723443,0.2302235992037442,0.3857205234268286,-0.1197792794959008,-0.0995880438824985,0.3369895279328907,0.0476208966652343,-0.3982734933702863,-0.0439951488794425,0.1415998621374656,0.5310525734836812,0.0168305935484536,0.1520322706966021,0.2813412945179083,-0.0364791959880804,-0.250370928253361,0.460144855948001,0.300311514016013,0.0188770376419878
docs-gpt15,13.294931465203032,-10.14585491088714,-17.704355123524206,-0.3703352219324781,-0.4482462696546938,-0.3986465784206612,-0.3914280549047484,-0.4258218151990244,-0.0788952700770819,0.1902986962135268,-0.2556152053655227,-0.8241328899666993,0.0784822383479748,-0.2601492414126335,0.3361485557329631,-0.0946825372636467,0.2558310504912463,-0.7309185786783066,-1.0965993112808765,-0.31386872856183,0.1615282430788217,-0.2948681674770577,-0.6016008752578852,-0.1328813118180776
near-secret-agent16,14.018510196194892,-9.963662536850638,15.872729066606778,0.6063045231484846,0.5057932799639211,-0.313919677598924,0.4897592581247395,-0.1444616433899471,-0.0134710574069106,0.1974261504407042,0.3737496169306122,0.3974858047431433,0.3555541561014055,0.1669029565347999,-0.0064843678994725,-0.1747986380384009,0.0371624026573893,0.4366637202939042,-0.1900953392163837,0.180484188008789,0.4024807720712937,0.3367649800335688,0.357832908260063,1.6840094376711767
what-beats-rock-onchain16,14.018510196194892,9.783629198351957,15.895939921630816,0.2355883188137588,-0.0061309347596849,-0.427593205478013,-0.656980334660689,-0.6149731746210172,0.1733329649023121,0.0769904761904762,0.0533812766361527,-0.3958774975223714,-0.0488355179497068,0.1699228827550394,-0.5342526986988928,-0.7445857510316346,-0.0951550013482634,0.4569958615993987,-0.096733469626731,0.1170244116488952,-0.1431098263145701,0.238388896014966,0.0060107957734472,0.1535323688844477
example-travel-agent17,-13.189061974306853,-9.06889644242895,15.869838358358402,-0.2778881775342346,-0.208073087010267,-0.2350710065549547,-0.1604493736894927,0.0773170042653328,0.0554886986432811,0.1697369664969973,-0.3490965508486487,-0.238639480213652,-0.3211614806377109,-0.1696904109673377,-0.183881677948662,0.0672356950987019,-0.4847535493554378,0.09692076635397,0.2033377038824751,0.164835449810181,0.1422097305776839,-0.4201596351175403,-0.1965005962529585,-0.1974767732353436
near-agent18,13.294931465203032,-10.14585491088714,-18.00513116340358,-1.399452720256695,-0.3314146503696473,-0.3095165374894648,-0.0824671717976996,-0.2079925545378167,-0.4760860150190659,-0.3570964746660274,-0.1784093508907522,-0.2203568440985871,-0.0249594088919899,-0.0770248341753256,-0.0126421281669544,-0.6187199239806858,-0.8481713506782674,-0.158174653987046,-0.8099282000911319,-0.2629544472275244,-0.301563904183164,-0.2514261624391224,0.5122523482099158,0.0876797512097281
langgraph-min-example18,13.294931465203032,-10.14585491088714,-18.08610083751184,-0.1902453488908778,-1.245284208321941,-0.3299642727278563,-0.2988704418400086,-0.2558330168220825,-0.0538892342830177,0.2697552166133983,-0.7129345016189623,0.3025312630950258,-0.1974115389456112,-0.0481917835580794,0.4821483851840832,-0.6252659952417183,-0.1323447614182398,-0.0990125218468652,-0.636646023506426,-0.0669001415426253,0.1621034125157931,-0.3500597880329119,-0.2136329399401412,-0.4074073182900081
Mr.KnowAll18,14.018510196194892,-9.963662536850638,15.872729066606778,0.001805028683678,0.5006898083822215,-0.3085831647414728,0.2933608434885612,0.4838620209379333,-0.0895950506408557,0.083969863576404,-0.2723345927147067,0.168549703467423,0.1700062784175423,0.0572156669392479,-0.1920688477199268,-0.0527451402528557,-0.0243173643242907,0.058600379219454,0.2536082947221341,-0.2910869922064967,-0.3128940015315274,0.2128492494022603,-0.2714497524203083,-0.0523987992504658
Etherisc18,-13.189061974306853,10.37325698257508,15.873172340311717,-0.2944772752312403,-0.4127838080961038,-0.4374089223497309,0.0220189484182964,0.1755027883524307,0.2566772460032552,-0.3575677077519545,0.034154698777054,0.2905422080800088,0.0962657136975505,0.2167374376936399,0.0426055044988415,0.6096710538941925,-0.3677095538149896,0.2391594456224581,-0.810949702752509,0.4627261905336549,-0.5047555882864395,-0.5674078384712341,-0.2451600383451226,0.1742120083329836
silvestro19,-13.189061974306853,-9.06889644242895,15.869838358358402,-0.1400386373245152,-0.2390061825426445,0.2046787564210694,-0.3864703344051604,-0.1286155043032566,-0.2417600403926628,-0.2371413155718765,-0.3802379342517923,0.1625830410222893,-0.5540188497901142,-0.0394443655085643,0.3119968102955031,-0.3456717053307063,0.3140387419037188,-0.057302479963268,0.0175869911010237,0.0202392624254525,-0.2146770251331783,-0.3057914539349797,-0.3079168867168528,0.0144093277628976
PROJECTSHiTCOiN.AGENT19,-13.189061974306853,10.37325698257508,15.873172340311717,0.6629961107752296,0.3205006185603181,0.1017877353889914,-0.0227699372924571,-0.0155630776754244,0.0294614944339152,0.219566050249505,-0.0367549203784691,0.0958749625495846,0.0529611012531761,-0.247469647913833,0.1926211060553633,0.3189014195288716,-0.3605796951572118,0.3123309899930245,-0.385235729635387,0.4891849325807923,0.3806356788169904,0.4733139507730846,0.0311628610836787,-0.3888731951846955
1t-agents-linkdrops19,-13.232329051627174,10.06321724612998,-17.450426253753307,-0.0635873408306703,-0.5547735049251409,-0.4549671604545555,-0.2298179274633771,-0.0527352413558136,-0.1679078212845841,-0.0961050847813262,0.1314219439905679,-0.1710213901099742,-0.0163780843965222,-0.0443987851398402,-0.1700961406401325,-0.1586733445464095,-0.117282862097609,-0.6568864815682587,-0.8904572710284104,-0.4371738602444748,-0.2368178647242461,-0.2885412451377013,-0.4581202118840366,-0.5664221047419956
AIMovieRecommender19,13.294931465203032,-10.14585491088714,-17.65584948701514,-0.5953552301943548,0.0915370382845554,0.0533435919637231,-0.1170973970748079,-0.2701222474407125,-0.085316094034302,-0.1083039789749896,-0.0193783490749526,-0.0294057432204766,0.0441100843819903,0.0714444377405209,-0.0703161163007034,0.1554076435741317,-0.4219565956638256,0.051394308617825,-0.4007993778036308,0.2967878024958543,-0.783597137032165,-0.3789607862395461,0.0147061293701601,0.1532711067099429
pm-agent2,-13.189061974306853,-9.06889644242895,15.869838358358402,0.2502979828296857,0.1359549189972257,0.550502027604959,-0.2884915576201773,-0.0369293835438571,0.0112022435108628,0.0176661631218664,-0.0695006216422159,0.1234883198812726,-0.2693413376804623,-0.0158991343703823,-0.1168982603667052,-0.4036042978240539,-0.3376254460872038,0.4764100245921373,0.537265438190371,-0.1069939153232224,-0.0027636623617577,-0.1995559229208763,0.5299103761820274,0.1510462605928865
intellex-data-scraper-ai2,14.018510196194892,-9.963662536850638,15.872729066606778,-0.0843426656035482,0.6258812340460136,-0.2180330884165993,0.2256726454598993,-0.0139611583657922,0.0874238998230827,0.2531950411889813,0.5320318349372363,0.3863175639433406,0.2923880224001415,0.0405495013818264,0.7919994955033994,-0.0501826866436552,-0.1607266963985639,0.4444437886636206,-0.0350798285070742,0.2455339403127704,0.4894992500564281,0.2643678337404967,-0.1621839716137685,0.6640494755257221
intellex-lead-coordinator-ai2,14.018510196194892,-9.963662536850638,15.872729066606778,-0.3419206924157137,0.0587748861753968,0.5658139913687745,-0.0549098031341319,-0.0246265083549721,-0.4601852822349594,-0.2081358988152052,0.4520480550686954,-0.2519539919393082,-0.0956675156920325,-0.1357990949863157,-0.6996624552040148,0.0321707311098026,-0.4165725571410538,0.1074532845727499,-0.0023870912643668,0.117157082467596,0.1329662008089479,-0.538992748135406,-0.2272737619519775,-0.1209533988685461
aitp-amazon2,-13.232329051627174,10.06321724612998,-15.537297053016758,0.0320303111277897,0.1720179605864366,0.2253354161436175,-0.2203424420037864,0.0163853842916817,0.0075586033846195,0.0162086149721698,0.1846064100917903,0.0777209689968778,-0.0268826840365339,0.2033890269299064,-0.008810844433756,-0.0214348282599512,-0.0401247131248572,0.3279420480401652,-0.1882034813758324,0.0460682029770619,-0.1935920062097587,-0.1492665412111242,0.4328446194262254,-0.5098210104137901
cLEarn2,14.018510196194892,9.783629198351957,15.896383119474365,-0.1789823118369514,-0.1148167582969023,-1.6476706229152804,0.608632288686497,0.3792722016951583,-0.0601695661085047,0.2259358167586965,-0.4541826692681884,0.1261922142881731,-0.325086846226595,-0.101585551797088,-0.1819894514468701,0.0562665965606465,-0.1311568824913169,-0.4133035701261419,0.0354467069747721,-0.0838743466686197,0.2846977970339879,0.1762726457093685,-0.0857073049309229,-0.3974927422301436
agentfather2,14.018510196194892,9.783629198351957,15.895939921630816,-0.0402968667716235,-0.2483400565282597,-0.3931207534889152,-0.9921182314074972,-1.022202057800675,-0.4729363620031073,-0.0667908801059541,-0.4577462824557967,-0.2425370387646704,-0.0431283289434251,-0.3531685166734201,-0.3675008235432874,-0.1717321516538691,-0.7848155577682248,-0.4503025947443698,-0.3033999104649038,-0.4124860613328468,-0.1520957930010711,0.1324672558026195,-0.6214909796768495,-0.1547171674665306
intellex-consultant-ai2,14.018510196194892,-9.963662536850638,15.872729066606778,0.3100156996639991,0.3102532012560913,-0.3988545534953198,0.208081560478484,-0.0701984336804621,0.2413864936169523,0.1161567888467416,0.3764002955739919,0.214568511270236,0.2003977628408398,0.0471527084243158,0.3991772698756345,0.3405333386105063,0.5278071293052934,0.2548438141433842,0.2258443116638303,0.2593775409182722,0.6074527373942216,0.1979658522539924,1.3166894779370089,0.6002919245359445
intellex-data-scientist-ai2,13.294931465203032,9.72369407489235,-16.57454352772216,0.791145592146124,0.5385979437496936,0.687663234720738,0.0172277666637088,0.3066813051597554,0.0843543647938186,0.1715718178165277,0.5197632671080306,0.3930302362991295,-0.1267533263419661,0.0347357181787257,0.0884439329027577,0.5048850617630418,0.1058793129510548,0.3622089873372274,-0.0722954366237084,0.3970186080759755,0.1277853460397431,0.3092034004480541,0.9192732708543992,0.544617740968951
intellex-sales-rep-ai2,14.018510196194892,-9.963662536850638,15.872729066606778,-0.6364392145586826,0.2813145664053886,0.0962401284180514,-0.1597769063621487,0.0018131202428303,0.157577850953011,0.101397701000226,-0.0908282587981944,-0.0401836833275354,-0.1380025090950524,-0.01851131157432,-0.3012639525728865,-0.3113205786632373,-0.2207395800832643,-0.3963233927661096,0.0319383119297317,0.4941571387901309,0.3606090947058243,-0.0760678037002235,-0.096445805004678,-0.218101484504902
intellex-analyst-ai2,13.294931465203032,9.72369407489235,-16.769433764399775,-0.3556694037849853,-0.2471914174046101,0.4212167353188662,-0.1787834572772247,-0.4977887264331957,-0.3740921812217679,0.0471140804512434,-0.4128140572875025,-0.891696787282745,-0.0973060548887506,0.0873182241381013,0.1869388021449347,-0.4710899908950956,-0.0157370319392494,-0.4126442133814641,-0.5502298185629302,-0.4465619530231999,-0.4026755336065351,-0.2729111426117883,-1.4247700899801976,-0.4571976007825155
ironman2,-13.189061974306853,-9.06889644242895,15.869838358358402,-0.9813968348049362,0.0167612410864583,-0.8528392641257634,-0.4432843753830638,-0.656428673009527,-0.0109828986401553,0.0838400789398395,-0.7322915832636446,-0.3980055699245819,0.3049736493530591,0.0099797307727693,-0.2677775545230058,-0.4718933967265571,-0.4059481854309222,-0.2988860130059148,-0.561203254689084,-0.357756099928374,-0.0195790407470716,-0.2420946578092197,-0.4626867956148876,-0.1206602867630372
docs-ai2,13.294931465203032,-10.14585491088714,-17.521096936300413,-0.6869683162196705,0.3995074068074553,-0.2941340916422785,0.2108545321758893,-0.3180318656408627,-0.0346940540987308,0.1088938889461085,-0.1946571503975477,0.2046301025568313,0.0494248380909215,0.0847135213063233,-0.4617343365372095,-0.2158901258613026,-0.0267236821523799,-0.9911900964211586,0.0884493387076906,-0.2812313285038444,0.4666646693206321,-0.0280772285604772,0.3868505451979186,-0.2833160277048128
Bartender2,14.018510196194892,9.783629198351957,15.895939921630816,0.1567515259498825,0.3461841224197327,0.6297487809604376,-0.3905674362601639,0.8046837920842499,0.1778804895021185,0.0764928151757255,0.5194763080635939,-0.0587389969283229,0.1644091141602373,-0.2767212678454969,0.2028549707853904,0.9232991582722608,0.4205940956450157,0.1868971160572231,0.4398479731871634,0.0482448912394307,-0.1705816247736945,0.1735205091403532,0.2554503139839372,0.6188141903882448
SuperLamar2,-13.189061974306853,10.37325698257508,15.873172340311717,-0.1248845977123986,-0.2799202686602762,0.4287920601837027,-0.1452175296956103,-0.3731747369255342,-0.3149878944543863,-0.0964958087106292,-0.1617024371181546,0.0896654634637332,-0.1295347839405244,-0.1763786798764013,0.1690568046921688,-0.2910765849886738,-0.3526093572697337,0.4053036929911983,-0.53990968383112,-0.668633685548988,0.0506425946052039,-0.4386974639013504,-0.0533673620904024,-0.3084169324067806
Walletta2,14.018510196194892,9.783629198351957,15.896383119474365,0.3654119227545664,0.471882930169741,-0.090720660144813,0.4004514674007053,0.5495056523496432,-0.1092679947404329,-0.0959327417960613,0.3358719816749984,0.2045943967884603,0.2484747461348023,0.2950267914425446,0.0171255701421544,0.1635892169708217,0.2526220450873969,0.6008541197492615,0.8255152635071277,0.3962415480243546,-0.2402793163929559,0.8074834449384892,1.309268014792745,0.2733792445102229
botfather2,13.294931465203032,-10.14585491088714,-16.957743498364884,0.5624870031731424,1.212115829950602,0.2950183205095946,0.2074966206167913,0.2671867912293068,0.1803703045597863,0.2806070018138378,0.1505355698494664,0.426738526324198,-0.0998064758972344,0.1133461911101827,-0.2714841283731565,0.2770131480753775,0.1606792974145767,0.0352100102428328,0.614871479735873,0.3395521565917972,0.1934815168116638,0.9097773053125966,-0.1944666667233652,0.0963572991061206
cooking-recipes2,-13.189061974306853,-9.06889644242895,15.869838358358402,1.0000787879718476,0.0086768792991638,0.5445813930711194,0.1152059750978809,0.3283813262749143,0.2934273330171073,0.1820757589992684,0.303795724438089,0.0785358596098003,0.3255171040690556,0.0434866715904605,0.1784753653580206,-0.2031684953748785,0.1029259869276332,0.901465824329015,0.3229742495379475,-0.0150079460121636,0.2364652557279092,0.1887133666892312,0.1843750862551014,-0.1221412911141421
trump-agent21,-13.232329051627174,-10.09236314314751,-17.10892079267753,0.0459778208977539,-0.2383218719543766,-0.8580929258382733,-0.2883340411121459,-0.2160960657326318,0.0605092901710725,0.0939439823857898,-0.0510437132383957,-0.1538565598138755,-0.2438224793149907,-0.1133362293080235,0.0554424446533413,-0.2710914570981787,-0.3080598456005423,0.0432277686304031,-0.3106041946199713,-0.0320242759582079,0.091028071433536,0.1282891719680328,-0.5076244210335462,-0.2103773246795779
Mrschengen21,-13.232329051627174,10.06321724612998,-17.110740504022775,0.394460658722954,0.5225976813570213,-0.0092689516015848,0.0598475542663608,0.259098298801785,-0.0623862612205561,-0.1323371261875764,-0.011741245486144,0.0997175818572499,-0.0965933508895592,-0.1063409367977658,0.0906697201862137,-0.4278084650762779,0.0568348725141212,-0.5212448460626223,0.7556638690692017,0.1999925434924876,-0.0935206328293921,0.3753696086097109,0.6861139566675162,-0.5481520624881833
pm-agent22,-13.189061974306853,-9.06889644242895,15.869838358358402,-0.4396845946467315,-0.4721213376416638,-0.5851713543309716,-0.1802420876583505,-0.4929385827715677,-0.2748821951028148,-0.285998097610551,-0.2585564917090477,-0.3492871342897632,-0.4469401804375835,-0.1885947215240753,-0.2040368658081907,-0.088868792067571,-0.1049965749238778,-0.3277910064098793,-0.1810108121085716,-0.1760557273928523,-0.4615915214523524,-0.4234944477326103,-0.6659321299847287,-0.9268651286338658
pm-agent23,14.018510196194892,-9.963662536850638,15.872729066606778,0.7422718034980844,0.6524225870424265,-0.0114542494197584,0.4486300719842082,0.61387452642108,0.14168971020213,0.1318444939729619,0.4268833475151078,0.4334882093855454,0.2706015987110632,0.0964733801132363,0.1412189835789529,-0.0130317543641215,0.1761631321848908,0.2914331937877802,0.3389233438355469,0.2059977915309715,-0.0826907001740087,0.4523068137772261,0.5365509919530432,1.1584461558975911
near-price25,-13.232329051627174,-10.09236314314751,-17.736856506553945,-0.7081453176303422,-0.2460309048652135,-0.1629475293247582,-0.1697159698690009,-0.0196145383972875,-0.1315079083514509,-0.1150708839860777,-0.4061489844369167,-0.4424336163274434,-0.1072093226422437,-0.0415540243753448,0.0210555331928244,-0.8286489017247389,0.1057373450875557,-0.3702856014957176,-0.6790765218746552,-0.2384406934773874,-0.4387002357164519,-0.0869758955008082,-0.4303298216873481,-0.162587347883571
near-price26,14.018510196194892,-9.963662536850638,15.872729066606778,-1.1921511094892103,-0.068050923456703,-0.3717781958977645,-0.2269445119681286,-0.2249170939503419,-0.1562091382538105,-0.2144428887663266,-0.3927894641111507,-0.5864328496247836,-0.2070205355313681,-0.1294770159626239,0.0138457317544222,-0.6841434138430736,-0.1765020337248822,-0.5703680886330409,-0.0965794540195064,-0.3877898508129359,-0.3536406768044317,-0.282936899351354,-0.1945645884116689,-0.4117635677073633
