,wallet_access_status_Yes,pii_handling_status_Yes,spending_limits,SLOC,LLOC,CLOC,NF,WMC,NL,NLE,NUMPAR,NOS,DIT,NOA,NOD,CBO,NA,NOI,Avg_McCC,Avg_NL,Avg_NLE,Avg_NUMPAR,Avg_NOS,Avg_NOI
defai12,-12.403877229150384,-11.068425221010113,15.735252570137382,-0.3022773901384789,0.0526256413385272,-0.2211365590663626,1.035686139354948,-0.3203404632955789,0.2697352758888155,-0.0099317725095897,0.0462062301393598,0.0962008412834257,0.0338088766764849,-0.0527303222659975,0.3953254243312403,-0.1503869730653241,0.0840639990055933,-0.0803588276030495,-0.0335653989110142,-0.9798515771643724,-0.2416855646658223,1.2950390498246998,-0.607377326299902,-0.1727790402644314
hello-ai12,12.40160277295392,8.820962139386683,-16.73997945335228,1.2171201745886355,2.03894044003915,0.0550142532726749,-0.8911124580074101,-0.5940373905515298,0.0183043885044753,-0.3808958311006427,-0.9005944529827684,1.3672167608886958,-0.0173392715584486,-0.1902998694218695,0.4013142341049388,-0.2758147418778389,-0.1067139317374676,-0.7417190429009497,1.0772608284233138,0.3236627505195792,0.692947547417134,-0.3382599224988371,0.9100519631500356,-0.5255177873559296
memecoin-trading-agent12,-13.175789809767156,-11.328810749640688,-17.25971549830865,-0.136019015724305,-0.3914433114044368,-0.6823719117324799,-0.295403271112591,0.1350143487006425,-0.3252379676373675,0.0388896595221012,-0.0099207110959105,-0.2277519555669278,-0.0996382040530443,0.0532417188026011,-0.3685968407755717,-0.6254778130003251,-0.150773586765863,-0.0646841454785317,-0.6063453579461202,-0.2364082574250642,-0.2857173289870843,-0.221212523849681,-0.2368002000870183,0.0398270975239574
assistant13,-13.470533362301069,-10.582699647471308,16.2770258844411,-0.3076110297662671,-0.5699254704732448,-0.3216523924702778,-0.0367331753671169,-0.0779009514744393,-0.1199124872032553,-0.2564608821365982,-0.1651158090773969,0.8298552072932943,0.0095549784600734,0.1163072148710489,-0.3587627244088798,0.1650133247999474,0.0192821362521499,-0.0842837687488645,0.0431185519089922,0.248631740740966,0.0572937792260199,0.5172084909235127,0.0758368258178234,0.1894920228887349
image-gen13,-13.562441107565537,7.979838095800951,-18.40974137315177,0.0423779286490753,-0.6005478581693023,0.0235658253449946,0.4858082243986428,0.7086206428613514,-0.0681853320356458,0.1223513728752732,-2.1816153408028187,0.5268751273769885,0.0596566394902765,-0.288995440993458,-0.219497311944142,0.0056557116191834,0.1022240726882591,-0.3246198610402643,-1.0623046873463318,0.4204676131228916,-0.3414508548611775,0.2353353404533118,-0.1059423693991266,-0.0523196778795681
prediction-market-assistant14,12.717107780808584,-11.202678944091312,15.817151260031387,-0.3586796194175258,-0.0303302747476846,-0.3282914127595722,-0.3361537943873554,0.2535075004212558,-0.2639293999643996,-0.0750471307151019,0.4980918185133487,-0.0196113560628145,0.0426139151863753,0.005299465265125,-0.0813946964591741,-0.2660767539544031,-0.5327665035240352,0.0374179901159368,-0.2796467792335897,-0.550193928994704,-0.0543896944355219,-0.4174374085711315,-1.5737321274587883,-0.4135229683341458
example_langgraph_reflection_agent14,-12.902882710276172,-11.584428821783511,-16.998710267543792,1.320129408693174,-0.0587517503183335,-0.4702524398593232,0.4856109071243554,-0.5624958467762917,-0.0211182580702006,0.2689945751987397,-0.1663269994081929,0.0724608207121491,0.0908637798624113,-0.0582407211419194,0.0846797022409737,0.2125481798849068,0.603087174911052,0.6413213932700456,0.356474146344699,0.5972605316340923,0.3202260127803311,0.0494195990357547,0.0421352132223546,-0.2384831241006031
what-beats-rock14,-12.50783178927377,-11.124834417924284,-17.718607594156637,0.3176064910681452,0.069009168036282,-0.6862387277698144,-0.3616212765034288,-0.5412280379422009,-0.0305039873044006,-0.0414152085594832,0.1579757589707151,0.2145029701991006,-0.7691268156003207,0.0024729225970804,-0.1407101456541568,-0.2233028771937824,-0.0889040268538519,0.0662014757562428,0.0058057245844975,0.1833205235376954,-0.1334852668084204,-0.2449338658293709,-0.2864413509052246,0.3734295585704967
docs-gpt15,12.702544750166126,-10.534875510130078,-18.69153875341406,-1.4717542285239325,-0.1553075850056484,-0.041668104971759,-0.3271789819607511,-0.2817404035013169,0.0086065943259745,0.0350202154275029,-0.287777798557654,-0.1948890690831467,0.0071410703938454,-0.0400794064067304,0.1716765395458787,0.0031550393835641,0.0753004322294145,-0.7872622110322118,-0.2956048811366781,-0.9054880126973148,-0.0437258001882582,-0.7613563758414239,-0.235767378010787,0.0421028328267857
near-secret-agent16,13.356941484538838,-10.42514101908775,16.094555079983547,-0.1628068438789341,-0.0366314816707745,0.4162312113353982,-0.1655574323330074,-0.3495037174434401,0.0358224786212667,-0.0375398683082312,0.2659036417119205,0.3808702721423469,0.0622377323452383,0.001884729526937,-0.4285866999719292,-0.2633110216981731,0.1231755574047565,0.2814057584712282,-0.0258529492747038,-0.0106250904873013,0.2284027599170804,-0.5132601929223165,-0.2592040346795693,0.0839088389091193
what-beats-rock-onchain16,13.009332450228976,8.327742738835514,15.46631111647468,-0.1803684191708453,0.2466507099242881,-0.2199366917740553,0.1319252518983557,-0.0099087320733815,-0.0141283300006762,-0.0554469421086832,0.2486397491162643,0.428138043701183,0.0850727650616318,0.1020058505795896,-0.4817028882354497,-0.4724328169692308,-0.0704261673428118,-0.0609040889586322,0.4032667384808883,0.3529871613113209,-0.2937307123560458,-0.5062567384494469,-0.2376190435932949,0.2021317911287769
example-travel-agent17,-13.28032769399695,-11.33191783749964,15.77325440581888,0.3563033754273783,-0.5253598150610924,0.255704353027977,-0.0995228818897158,0.0943238523136824,-0.0671792507544159,0.2187030303291976,-0.5286526391562074,-0.0470894012972712,-0.132456980664283,-0.127823357861489,-0.2929920590203255,-0.0080882365489378,-1.4829109987430271,-0.3333144063875079,0.3490308249276131,0.4948169338412117,0.4240868313983083,-1.2626267347997056,-0.5058375566685572,0.0191269312379881
near-agent18,12.337658961652778,-12.330387396914883,-19.47285489910282,-2.0044833472114987,0.2916404906613752,-0.5540856509562582,-0.3089130531437695,-0.6810836024768651,0.2339503301959485,-0.4091261254344135,0.2843801862862892,-0.2122258621128276,-0.0694601855892688,0.0075076363235712,0.0177002589497715,-0.0449760339851491,-0.8642311023548246,0.1349991686269641,-1.257636666924227,0.6148217345576268,0.1021046425355598,-0.610230466760695,-0.3702080641267821,0.1428083063545636
langgraph-min-example18,13.364373646007152,-11.29524608411826,-17.40012299033231,0.4583348018722609,-2.1536645773099736,-0.2498287822352722,0.2754802083875984,-0.2478065175097435,-0.4081715650856495,0.2548990395478904,-1.0700785615108908,-0.7881742417626083,0.0759028092445805,0.0196352285612374,0.1995686546899378,-1.1765468102181331,0.1168347268458455,-0.1855661408067681,-0.5043507573939859,-0.1272927393717691,0.0208085226966068,-0.7412682095367927,0.4641865774081088,0.546584703840781
Mr.KnowAll18,12.890909430170431,-10.808793633608149,15.985719045186416,-0.0971113837009761,0.5280562250409275,-0.3538669670978561,0.1568104554340243,-0.3135350336041301,0.2694215209968388,-0.0156587335374206,-0.5862354320171289,0.3724133299896494,0.051056080777198,0.0449837958998978,0.1920389939961023,0.1412659136205911,0.2057621829910204,-0.1787168512074276,0.1928753795893862,0.1941613058617804,-0.234817436337471,0.1648465726943686,-0.8040381962852553,0.091364153875038
Etherisc18,-13.200514299785718,9.075137449987231,15.355056330761872,-0.991373489255784,-0.5552593110594899,-1.1594431465072557,-0.7707043775985949,0.6784936170419678,-0.1405385581543669,-0.3843773416802287,-0.0570325129199773,0.3905782057764008,-0.3628420095518231,-0.1752399014588445,0.1540668058255687,0.3410536464466713,0.0550670886505395,0.1013984189368784,0.1664697524299845,-0.3414061799913179,-0.2337136612366885,-0.1381074246531352,-0.4054299989156425,0.1190361834969371
silvestro19,-12.70035688254051,-11.226100161704236,15.995242792927892,-0.3347201404022052,-0.8971451957104728,-0.2228982651000842,-1.1080187026457862,-0.0490858413651585,-0.0254477195534855,5.162147339433432e-05,-1.613393335766159,0.0050548232207074,-0.2226662580110132,-0.0264374351222068,0.0471687211608514,-0.0904971562139689,0.2534312640875578,0.3485304420720785,0.5760226237680763,0.1089290883752983,0.1051444799173623,0.2955443667946383,-0.2942485394491814,0.0908664908679202
PROJECTSHiTCOiN.AGENT19,-13.350266983332112,8.899490051735192,15.006108159981668,-0.0701959213847294,0.1272664607083425,0.1901066648494452,-0.6220830491930246,-0.292885058177635,-0.1714770642714574,-0.0354883164539933,0.5943122582789511,0.2922454163059592,0.0089115955308079,-0.0156003164965659,0.2547848780523054,0.3366075280425138,0.1313545475061983,0.1775651533622294,-0.2955622118944302,0.1774922327639069,0.2141635541990399,0.0026626763335661,-0.314025879628025,0.1698120407760143
1t-agents-linkdrops19,-13.57289145315066,8.583342190654948,-18.789509015304503,-1.431774417932611,-0.4308055355027318,-0.7955283591058105,-0.5440291787777096,-0.2881947760796174,-0.0083092097798362,-0.0225432305224239,0.564074577735737,-0.162095022755675,0.0673155542276799,-0.1920972059853375,0.021489142277278,-0.1304524528468027,-0.0127634600317105,-0.1802270354842767,-0.3809947074623778,-0.4641395542980172,-0.3799068557377905,-0.5034889287734404,0.3067724015749991,-0.7379111095820554
AIMovieRecommender19,12.60544700652361,-11.1380851929076,-17.407775649665854,-0.9141378493164666,0.060651253638789,-0.4217637697095051,-0.1899239119747653,-0.6168857224378734,-0.1244443613779731,-0.3418306799326092,-0.3581286307424307,0.0745199702819809,0.0459509382490068,0.0767315891850739,0.3541085886443034,0.236547335111536,0.4453952032933012,0.0725265336595475,0.4904531884426251,0.4431054247647989,0.6408161665359512,-0.9686633655242622,0.026939265243709,-0.1258757122122915
pm-agent2,-13.211117151107173,-11.079073368310928,16.30215943206567,0.4773810469242744,0.2534679451677948,-0.3147992969397455,0.4990949181234464,-0.2067858618288301,-0.1450719035463407,0.0467687146225944,-0.5700775213912129,-0.4423497349862009,-0.1344624311756342,-0.1092668296582996,0.3948912373487838,-0.5614496490871533,-0.4503880198672413,0.5790249304659665,2.1987620872072875,0.2975515891297254,-0.245890384092927,-0.1954795677773654,-0.192569504417479,-0.2053333835187368
intellex-data-scraper-ai2,12.798701164210216,-11.010664794393817,16.412008427816907,0.8658442666730843,-0.1722867230325937,-0.2881434575095772,-0.0181515618786215,-0.4266747444495559,0.0468726659775711,0.310814956491813,0.3936016747588292,0.2926744341757148,0.4985074498225003,0.0254826791305094,1.1240884857997298,2.8503420762717723e-05,-0.2669499269127846,0.0764021163457073,0.6710090663493611,0.207242392724147,0.4154377465136349,-0.0782091774186119,0.7967534937220626,0.6387707835529
intellex-lead-coordinator-ai2,12.971661382755263,-10.868523044185713,15.977395025764126,-0.1503214430355001,-0.0710826123226434,1.058875338230282,-0.1543599085183814,-0.2183442706614732,-0.5266292873909697,-0.0222475232277065,0.2612753277365118,0.9872414434049278,0.0483244505780749,0.0192153600044548,-0.0628290665219537,-0.4100231642532162,-0.1062691971706226,-0.0028157095471397,-0.0328130803862586,0.3718906622508075,-0.0680694090854376,-0.4681822028686292,-0.6734462225646712,-0.022346061700955
aitp-amazon2,-12.39112383361906,9.140073380526156,-16.796222715945916,0.2942660122667439,-0.1128608635673299,-0.5849420306039974,0.1294061590312049,-0.3129477113997563,0.2449624333553947,-0.312441486865282,-0.0688015957642346,0.1756785761518403,0.0698318229895085,0.135119678908959,-0.0560528102563694,-0.3480997821339406,-0.2845127043640241,-0.2012560795154422,1.0217151428665965,0.4901518190465868,-0.2045774728409014,0.0193972543999552,-0.5616224994556979,-0.2826230189343914
cLEarn2,12.605890432391316,8.8398099390883,16.051505055669693,-0.244270440590335,-1.6826940340874716,-0.7298642219277098,-0.0505515026394277,0.0661006703041493,-0.1518392411014065,0.0972341186879202,-0.0682524757320061,-0.2549201855668798,-0.1486362799350172,-0.1800171619281173,0.035818506674841,-0.0494128854572772,0.056718101799488,0.0002991524059325,-0.3731979345204309,0.2200536818534601,0.0490707217063754,0.7708347144455183,-0.3149444542941637,0.2296488636033609
agentfather2,13.188425633264703,8.94546247024089,15.313757543226238,0.5778975743916817,0.41854131011758,-0.4488660238496959,-0.0114916810486465,-1.0973054678272456,0.2285893314704299,0.0837718550674617,-0.4563822331372648,-0.796013549324125,0.0432128058839589,0.0690188081376254,-0.3108062742929905,0.212098862293642,-0.3419867330370471,-0.105329834385775,-0.2666440001968294,0.078054768476868,-0.2734063751017674,-0.7161834341567009,-0.3098047374142333,-1.2774901154928375
intellex-consultant-ai2,13.429973762230947,-10.91775523255812,16.22259897345677,-0.0309396396786905,0.4565689427871257,-0.5710485693253576,-0.108478367193602,-0.1545677753351629,0.1419856560230255,0.196356051210314,0.1886230990989133,0.0011728109652176,0.16452731189318,-0.02455061994493,0.787020163461566,-0.0877406903239898,-0.1724442785093561,0.2591203726874664,-0.1497314256988465,0.1056785800005309,0.3486614712048322,0.208226862787269,0.4736670631403104,0.0652446575462818
intellex-data-scientist-ai2,13.1880126144737,9.263494271328671,-17.0313156356127,0.9542846130230463,2.037909183339216,0.0751016600709408,-0.0235096961748786,0.2636882880423218,-0.0925585282733663,0.2001419782917946,0.3357787179015576,0.6623415478691459,0.1148863198421895,-0.1111376306507736,0.2363021407835185,0.1660446696449071,0.0723077984061092,0.3286919949599541,1.8020975766493936,0.556908318757778,-0.1445635700505226,0.5654808717919514,1.517677444848232,-0.9459400731814094
intellex-sales-rep-ai2,13.383541521811855,-11.18635311995633,15.856585780135356,0.2384032025176566,-0.3309009471349418,-0.7357911730883643,-0.1659790239250287,0.2431118286773562,0.0009221662022173,0.2378683995828032,-0.2371250077988952,0.2402680870122276,0.0963339669350534,0.0010752427671104,-0.3746080683264881,-0.1347794084949418,-0.0131598840188235,-0.0498161023110151,-0.0324015294155105,-0.0061603131960146,0.3139861886389553,-0.4361200938373804,0.1140567750413902,0.0419014183152467
intellex-analyst-ai2,12.418695266135035,8.190191191099585,-19.56363475738093,0.3044600200233981,0.0611794625082984,-0.0036915639787912,-0.2538071942678652,-0.2994464485999197,-0.2367366008507087,0.1551354482211172,0.3041529497969895,-0.9391629149438814,-0.2421120655257254,-0.4431928919255734,0.3960260582715273,-0.5191713730362244,0.0338952705357223,-1.439129573176615,-0.4379770220280625,-0.2904712293727789,-0.3037757666129619,-0.6404402382485569,-1.086246401211247,0.0758875547302886
ironman2,-13.686633884813636,-10.870144038228318,15.760181203857064,0.1343472381751053,-0.0675398250995203,-0.7134048281190917,-1.169623865489848,-0.422371709505096,0.0700113698700442,0.2992156247515231,-0.3923195260111242,-0.6050212667486631,0.0609370350139215,0.0192062050942331,-0.4038179567549377,-0.7120355982822366,-0.1306997363083064,0.1233285793568939,0.0691007016832009,-0.0927740408771205,-0.1638393821567297,-1.0658827450172976,-0.8561589195067063,0.1061743102455511
docs-ai2,13.010488367730286,-11.79808809744194,-19.626090779537336,-2.1955873230448923,-0.1347084246156737,0.6850408631656318,-0.3328669748501852,0.0203361314348876,0.2346496118232607,0.1624245576094836,0.2188791052717715,-0.0335216523148119,0.3516850310657173,0.1978204601816833,-0.0973900446761399,0.1802048153243959,0.3199853919167071,0.0957671646494418,0.228017183188349,-0.3714696452987846,-0.1280435458943248,0.8745725404890254,0.3523488517757505,-0.154252161916811
Bartender2,13.604278865316882,8.80758316811174,15.813207998666911,0.302585177301662,0.4725573947513476,0.0699448718270286,-0.3030515018571168,0.1434387468919158,-0.1301616870146244,-0.0404859414789825,1.0768908563721924,1.3740017358213663,0.076388047975488,-0.0376583584677428,0.5662347197905183,0.8818751324247569,-0.0866666219662875,0.2477047709235921,0.2126356122130528,0.0872545933292713,-0.143638638635166,-0.0538223374634981,-0.9470964646176436,0.0591293843183666
SuperLamar2,-13.355690970681607,8.5254335090518,15.00489880786743,-0.3196365643083118,-0.522525250161998,0.0342149561783298,-0.6784540419001133,-0.1311608202755451,0.153200016724877,0.1603708077408373,0.18991528628394,0.22193944579456,0.0066060426272451,0.0395378882624208,-0.253680122164078,-0.2540682619041763,0.3658451798511669,0.0198817730834707,-0.457413231052924,-0.3540937240980565,-0.2066279447264969,-0.2951173797668889,-0.4274705524672754,-0.057686286647804
Walletta2,13.163601956143976,8.746339846360497,16.79683539775666,0.7506637417292222,0.7655680691520683,-0.3125095381820574,-0.0721913993079215,1.2644367214431986,0.0877017409075051,-0.1773177905473858,0.4675001983297989,-0.1959127393062226,-0.1365432836906984,-0.0206177783291786,-0.4167868904350325,0.6494293911196292,0.0469689644547179,0.0380821913713589,0.8815258661424741,0.5014571016922127,-0.1850661824550479,1.5224551526014694,0.5764616732951253,1.2895737944869323
botfather2,13.641383516993374,-11.467216926170511,-17.997440113453194,-0.2355995994643308,0.2860781145747751,-0.0769102260190993,0.3286078932951204,0.97095895196544,0.1091317532630637,0.3112494300212711,0.0590644787740893,0.6174915497330948,0.0170476809772662,0.2030131170153618,-0.255580616723746,0.2558316157385707,0.6023237014794722,0.3010835812054575,0.2797545844363048,0.0819093386863824,0.0086527951993048,0.9725934477662668,1.1535800418886355,0.1530983632383868
cooking-recipes2,-13.071459111142904,-9.511365134548395,14.567978213515598,1.6067824812303295,-0.8105453245947137,0.1273507915297523,-0.7332125097373501,0.0510685347858816,-0.381307496575173,0.2146511436719447,-0.3108226042217575,1.4790547650773078,0.1472332225553691,0.0854995864629745,0.9204008181905374,-0.0505198498768732,0.3062788967043161,-0.0264647409878671,-0.1781440319307148,0.4986565360578243,-0.2880724831996485,-0.0594306662003509,0.0011084871785715,0.1947905282885767
trump-agent21,-13.629164582090452,-11.33642928449437,-17.792058116064872,-0.2939103138516657,-0.6293037313455716,-0.8835204396164045,-0.4307233412610367,-0.3171548466058448,-0.0825830755941569,-0.0901190726179629,0.1934070559963584,-0.2823135380586609,-0.1708714359253645,0.0017575439810752,0.3684332496114075,0.160033914828673,0.1019987109908834,-1.0897756374813616,-0.1262801316892728,0.1429934094531927,-0.1496333114150911,-1.1474336239835248,-0.3445186579343863,0.4212770055257715
Mrschengen21,-13.22827837705612,8.403747684163973,-18.111520153414457,-0.1773598833126016,1.8278972912207243,-0.1639017137233168,-0.1857066834764555,0.9286755615239964,-0.2213059709174558,-0.3974325002450496,0.166444673826918,0.8137666496122256,0.033503900617361,0.1696333619672805,0.0680159033322706,-0.5559445786848665,-0.171650694347918,0.2500321350898594,0.0529305733274668,-0.3630192187894135,0.0828031759732402,-0.3379073146916926,0.4807580499816686,-0.68537864274811
pm-agent22,-13.28837225502357,-11.525200149919838,15.447576984104234,-0.8710732555831783,-0.241291861589998,-1.2112795444438234,0.1221577658178284,-0.3796810652967542,-0.0379217502381652,-0.1393570094928145,-0.0318933452479541,-0.26280250353273,-0.1728647357225418,0.0564732861611992,-0.0340542911342345,0.0840751126827672,-0.987012738585472,-0.0177362071350216,-0.3995988554647192,0.1749471489537973,-0.2734349059453234,-0.3396436349069699,-0.5482081401813775,-0.0648276705865282
pm-agent23,13.222611945131794,-10.0947155521065,16.638729285623413,0.1135193024110049,0.747337459907867,0.0647741920873522,1.223782434493769,0.5333497955463826,0.1609661509608849,-0.2214160935394465,0.803550685500959,0.4892532477946952,0.0047682861704379,0.0907487899623811,0.1991008622408844,-0.2750022939732298,-0.2194525470212102,0.8883263760479168,0.1316697776759974,-0.0460948908503633,-0.1405041235871613,-0.2570478432951495,0.3748302353871986,0.9585069261910394
near-price25,-13.214933105465024,-11.629481167327612,-18.144477615379728,-1.3039217108255252,0.004969502207823,-0.8836262714955956,0.013763362346217,-0.3450686666648835,-0.2286806995561346,-0.044732630639337,0.1836890245275572,-0.0353667154558934,-0.0262967735808342,0.0481046526785939,-0.2969659113045781,-0.2351257369108498,-0.3653872045595199,-0.1696471581468358,-0.4432993745757267,0.1712885289464611,-0.4534365664049983,0.0127023128047585,0.1803092342754826,-0.2919006054708734
near-price26,13.25941665920429,-11.207148039031308,15.965419780835507,-0.3695054955140222,-0.233501447965391,-0.1715388372493907,0.4653412300348282,-0.3416592493094504,-0.0262133532762527,-0.2161253122985363,-0.6818096643022727,0.4075935655552893,-0.3683439413551241,0.0283896273188292,0.1822484434302896,-0.2505373795842752,0.0359576589986681,0.0323089862521737,0.1606530867936089,0.1605367301171645,-0.0892701823590323,-0.0814794743154198,-0.1752442264836281,-0.4378294990980066
